Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,11.000,1.697,0.991,1.324,1.487,1.808,2.461,3.067,4.414,4.414,0.589
5,13.600,1.767,1.139,1.359,1.567,1.882,2.467,2.780,6.487,6.487,0.566
10,18.000,1.564,0.842,1.245,1.482,1.801,2.075,2.232,3.906,3.906,0.639
15,14.600,1.613,0.932,1.304,1.513,1.840,2.057,2.432,3.589,3.589,0.620
20,13.200,1.716,1.018,1.353,1.577,1.991,2.411,2.738,3.821,3.821,0.583
25,21.000,1.495,0.891,1.238,1.374,1.636,2.106,2.407,2.947,3.159,0.669
30,14.200,1.625,0.842,1.276,1.485,1.836,2.227,2.604,3.226,3.226,0.615
35,16.400,1.561,0.742,1.286,1.440,1.718,2.114,2.570,3.029,3.029,0.641
40,16.600,1.488,0.896,1.218,1.385,1.658,1.839,2.418,3.415,3.415,0.672
45,10.400,1.962,1.084,1.397,1.685,2.521,3.071,3.448,3.631,3.631,0.510
50,16.000,1.810,1.013,1.347,1.548,1.812,2.429,3.056,13.263,13.263,0.553
55,16.200,1.720,1.004,1.361,1.593,1.914,2.385,2.844,3.815,3.815,0.582
