Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,93.600,2.349,0.778,1.277,2.080,2.656,3.576,4.420,8.063,47.518,0.426
5,166.600,1.133,0.643,0.817,0.940,1.247,1.773,2.012,2.998,9.847,0.882
10,165.600,1.196,0.607,0.801,0.920,1.165,1.816,2.128,3.811,45.895,0.836
15,187.000,1.003,0.623,0.766,0.853,1.035,1.501,1.780,2.316,11.918,0.997
20,189.200,0.973,0.623,0.764,0.843,0.997,1.476,1.865,2.403,4.407,1.028
25,187.200,1.013,0.632,0.768,0.870,1.145,1.554,1.779,2.170,2.909,0.987
30,174.600,1.037,0.587,0.757,0.851,1.092,1.768,2.017,2.634,11.107,0.964
35,166.800,1.094,0.596,0.768,0.874,1.237,1.802,2.045,3.100,10.080,0.914
40,177.400,0.933,0.601,0.732,0.814,0.952,1.475,1.745,2.068,2.637,1.072
45,158.400,1.087,0.591,0.786,0.910,1.253,1.628,1.912,2.796,11.788,0.920
50,166.800,1.030,0.595,0.760,0.859,1.111,1.668,1.873,2.328,4.183,0.971
55,180.600,0.966,0.604,0.752,0.833,1.003,1.506,1.793,2.359,2.739,1.035
