Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,12.000,1.691,0.956,1.257,1.421,1.784,2.534,3.487,5.263,5.263,0.591
5,11.800,1.841,0.970,1.284,1.595,1.994,2.756,4.628,5.980,5.980,0.543
10,14.800,1.487,0.758,1.206,1.363,1.561,1.992,2.115,6.910,6.910,0.673
15,17.200,1.512,0.840,1.159,1.336,1.545,1.881,2.099,7.688,7.688,0.661
20,22.600,1.282,0.878,1.140,1.259,1.404,1.498,1.547,1.651,3.871,0.780
25,19.800,1.307,0.852,1.136,1.233,1.378,1.599,2.028,2.596,2.596,0.765
30,19.800,1.287,0.816,1.130,1.256,1.334,1.509,1.826,2.753,2.753,0.777
35,23.200,1.264,0.868,1.126,1.255,1.365,1.484,1.605,1.890,2.128,0.791
40,21.200,1.387,0.909,1.148,1.241,1.391,1.542,2.299,4.239,7.236,0.721
45,17.600,1.515,0.959,1.193,1.362,1.619,2.109,2.597,4.051,4.051,0.660
50,13.200,2.562,1.155,1.627,2.142,2.676,4.027,4.791,10.556,10.556,0.390
55,16.400,1.461,0.949,1.219,1.353,1.547,1.723,1.814,4.305,4.305,0.684
