Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,17.400,1.411,0.963,1.170,1.283,1.522,1.900,2.136,3.786,3.786,0.709
5,13.800,1.496,0.914,1.174,1.292,1.603,2.316,2.727,3.643,3.643,0.668
10,13.400,1.545,0.935,1.235,1.392,1.741,2.217,2.635,2.847,2.847,0.647
15,13.000,1.588,0.862,1.263,1.494,1.667,2.234,2.639,3.051,3.051,0.630
20,19.400,1.361,0.820,1.111,1.256,1.435,1.922,2.466,3.028,3.028,0.735
25,16.600,1.410,0.859,1.166,1.326,1.628,1.945,2.027,2.502,2.502,0.709
30,21.600,1.285,0.803,1.080,1.201,1.379,1.863,2.045,2.496,2.623,0.778
35,15.200,1.555,0.703,1.197,1.428,1.863,2.194,2.591,2.924,2.924,0.643
40,17.600,1.382,0.824,1.164,1.299,1.572,1.823,2.006,2.886,2.886,0.724
45,14.400,1.524,0.929,1.122,1.360,1.786,2.334,2.470,3.386,3.386,0.656
50,16.400,1.359,0.808,1.059,1.233,1.567,1.986,2.127,2.877,2.877,0.736
55,14.600,1.565,0.879,1.126,1.316,1.650,2.115,2.609,8.982,8.982,0.639
