Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,124.600,5.003,1.197,3.000,4.253,6.335,8.532,9.968,14.304,25.861,0.200
5,143.400,4.537,1.496,2.868,3.879,5.269,7.507,9.410,13.350,25.058,0.220
10,215.600,2.932,1.026,2.010,2.599,3.157,4.852,5.844,8.068,20.707,0.341
15,242.200,2.557,0.926,1.909,2.423,2.878,3.326,4.746,6.357,7.885,0.391
20,214.800,2.881,0.954,1.945,2.497,3.036,5.011,6.201,8.105,16.380,0.347
25,193.800,3.350,1.380,2.121,2.817,4.354,5.805,6.482,7.557,9.221,0.299
30,219.000,2.878,1.146,2.019,2.520,3.159,4.936,5.859,6.790,10.020,0.347
35,216.400,2.959,1.142,1.982,2.582,3.225,5.281,5.974,6.935,9.082,0.338
40,201.600,3.127,0.961,1.956,2.638,3.741,5.708,6.514,7.566,18.652,0.320
45,227.600,2.910,0.962,1.977,2.547,3.075,5.085,6.150,8.124,9.774,0.344
50,214.600,2.991,1.048,2.022,2.547,3.185,5.345,6.291,7.553,12.499,0.334
55,237.400,2.774,0.967,1.919,2.450,2.963,4.688,5.942,7.453,8.690,0.361
