Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,148.000,1.337,0.615,0.817,1.245,1.609,1.869,2.133,5.393,13.447,0.748
5,173.800,1.037,0.578,0.684,0.797,1.368,1.607,1.779,2.094,5.823,0.964
10,151.000,1.207,0.593,0.750,1.284,1.456,1.599,1.757,2.300,6.011,0.829
15,162.000,1.160,0.578,0.703,1.223,1.430,1.612,1.743,2.492,8.391,0.862
20,159.400,1.116,0.578,0.713,1.141,1.375,1.578,1.750,2.437,12.223,0.896
25,152.800,1.116,0.587,0.675,1.199,1.385,1.570,1.767,2.621,5.749,0.896
30,166.600,1.030,0.567,0.684,0.885,1.307,1.495,1.594,2.417,6.631,0.971
35,135.000,1.338,0.566,1.182,1.332,1.504,1.682,1.785,3.878,9.057,0.748
40,176.600,1.023,0.577,0.678,0.772,1.339,1.516,1.615,1.988,12.914,0.978
45,173.000,1.024,0.560,0.676,0.825,1.307,1.501,1.614,2.057,9.478,0.977
50,192.000,0.974,0.565,0.681,0.771,1.241,1.563,1.694,1.965,5.451,1.027
55,143.200,1.296,0.556,1.044,1.345,1.539,1.705,1.810,2.272,5.377,0.771
