Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,19.600,0.866,0.330,0.447,0.566,0.760,1.979,2.575,5.950,5.950,1.155
5,18.200,0.489,0.305,0.378,0.429,0.525,0.707,0.823,1.451,1.451,2.045
10,14.600,0.648,0.301,0.365,0.472,0.770,0.948,1.080,4.063,4.063,1.544
15,14.600,0.531,0.302,0.359,0.425,0.751,0.845,0.889,1.243,1.243,1.882
20,12.200,0.650,0.286,0.379,0.510,0.741,0.976,1.180,3.578,3.578,1.538
25,15.600,0.621,0.277,0.371,0.462,0.716,0.841,0.887,7.295,7.295,1.611
30,13.400,0.734,0.307,0.351,0.445,0.738,0.829,0.931,11.774,11.774,1.363
35,14.400,0.527,0.276,0.341,0.414,0.643,0.812,0.976,2.234,2.234,1.898
40,16.000,0.502,0.247,0.311,0.342,0.683,0.741,0.812,3.420,3.420,1.991
45,16.200,0.543,0.275,0.340,0.401,0.763,0.801,0.827,1.468,1.468,1.842
50,19.800,0.550,0.265,0.344,0.430,0.658,0.831,0.909,2.997,2.997,1.817
55,15.400,0.515,0.254,0.319,0.362,0.723,0.817,0.909,1.319,1.319,1.941
