Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,17.000,8.331,5.446,5.884,6.506,11.180,12.628,14.142,25.940,25.940,0.120
5,15.200,8.668,5.236,5.706,8.692,11.488,12.782,13.262,14.461,14.461,0.115
10,18.400,8.717,5.123,5.613,6.300,11.630,12.802,13.105,18.915,18.915,0.115
15,12.600,9.005,5.133,5.606,9.275,11.673,12.952,13.186,14.792,14.792,0.111
20,16.200,8.057,5.112,5.423,5.840,12.331,12.829,13.138,13.681,13.681,0.124
25,15.800,9.886,5.021,5.768,10.906,12.222,13.099,13.259,14.281,14.281,0.101
30,16.800,7.424,5.133,5.485,5.724,9.015,12.187,12.982,13.779,13.779,0.135
35,15.800,8.416,5.182,5.552,5.821,12.293,13.050,13.596,14.934,14.934,0.119
40,14.000,11.060,5.304,10.518,12.344,12.981,13.951,15.000,16.438,16.438,0.090
45,18.400,8.288,5.187,5.406,5.754,11.761,13.025,13.985,14.928,14.928,0.121
50,21.400,7.856,5.211,5.614,5.893,10.548,12.953,13.897,18.347,25.798,0.127
55,12.600,9.383,4.989,5.505,11.033,12.275,12.907,13.265,14.549,14.549,0.107
