Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,18.800,1.347,0.825,1.134,1.253,1.444,1.821,2.056,2.639,2.639,0.742
5,23.000,1.279,0.932,1.093,1.218,1.383,1.575,1.798,2.180,2.635,0.782
10,21.200,1.364,0.741,1.059,1.223,1.388,1.705,1.837,2.230,11.662,0.733
15,25.600,1.251,0.798,1.082,1.187,1.335,1.547,1.611,3.371,3.754,0.799
20,24.200,1.248,0.757,1.107,1.217,1.366,1.465,1.606,2.394,2.461,0.801
25,23.800,1.208,0.833,1.058,1.184,1.308,1.504,1.691,1.898,2.077,0.828
30,23.400,1.255,0.842,1.087,1.213,1.358,1.514,1.568,2.375,3.573,0.797
35,22.000,1.214,0.762,1.116,1.217,1.310,1.466,1.536,1.732,1.820,0.824
40,19.200,1.292,0.930,1.123,1.263,1.371,1.592,1.777,2.371,2.371,0.774
45,24.000,1.201,0.699,1.058,1.196,1.303,1.413,1.523,2.151,2.320,0.833
50,25.200,1.236,0.833,1.033,1.160,1.296,1.474,1.801,3.192,4.833,0.809
55,19.400,1.258,0.831,1.083,1.251,1.356,1.494,1.556,2.628,2.628,0.795
