Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,15.400,1.449,0.956,1.188,1.299,1.399,1.568,1.855,11.429,11.429,0.690
5,19.600,1.260,0.829,1.092,1.250,1.348,1.507,1.668,2.313,2.313,0.794
10,21.200,1.368,0.827,1.083,1.226,1.392,1.631,2.151,4.333,6.110,0.731
15,17.800,1.294,0.722,1.111,1.235,1.409,1.598,1.901,3.000,3.000,0.773
20,20.000,1.284,0.899,1.114,1.219,1.367,1.604,1.920,3.088,3.088,0.779
25,19.600,1.289,0.829,1.085,1.226,1.375,1.836,1.961,2.530,2.530,0.776
30,24.200,1.203,0.853,1.079,1.182,1.297,1.395,1.500,1.978,2.035,0.831
35,19.800,1.307,0.818,1.125,1.275,1.383,1.670,1.935,2.783,2.783,0.765
40,20.400,1.282,0.813,1.094,1.224,1.381,1.505,1.747,2.161,3.396,0.780
45,19.400,1.260,0.802,1.108,1.252,1.367,1.527,1.668,2.728,2.728,0.794
50,29.200,1.214,0.782,1.007,1.122,1.264,1.539,1.928,3.310,4.192,0.824
55,21.600,1.239,0.754,1.073,1.198,1.315,1.498,1.640,2.068,2.556,0.807
