Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,155.600,1.350,0.606,0.803,1.016,1.487,1.977,2.904,5.524,25.130,0.741
5,180.200,1.067,0.595,0.705,0.802,1.438,1.636,1.771,2.285,7.416,0.937
10,161.200,1.171,0.595,0.726,1.218,1.440,1.637,1.767,2.481,9.815,0.854
15,164.600,1.069,0.553,0.674,0.771,1.477,1.713,1.790,2.813,5.884,0.936
20,182.800,1.035,0.584,0.666,0.756,1.477,1.658,1.757,2.186,3.371,0.966
25,147.600,1.238,0.586,0.747,1.312,1.492,1.685,1.804,2.661,7.138,0.808
30,168.200,1.015,0.552,0.661,0.767,1.391,1.588,1.736,2.213,5.944,0.986
35,178.400,1.042,0.576,0.690,0.785,1.371,1.554,1.659,2.283,10.630,0.960
40,190.800,0.971,0.550,0.649,0.735,1.293,1.550,1.662,2.198,6.465,1.030
45,181.200,0.984,0.578,0.679,0.762,1.304,1.551,1.673,2.126,7.144,1.016
50,164.800,1.106,0.559,0.703,1.008,1.407,1.614,1.785,2.194,7.473,0.904
55,139.000,1.204,0.586,0.737,1.295,1.506,1.673,1.787,2.079,5.535,0.831
