Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,353.800,2.819,0.327,1.006,1.930,3.285,6.100,7.995,14.974,28.345,0.355
5,516.800,1.924,0.324,0.710,1.514,2.519,3.432,5.700,7.685,27.457,0.520
10,492.400,2.022,0.282,0.732,1.554,2.688,3.844,5.640,8.298,32.992,0.495
15,579.400,1.719,0.246,0.671,1.447,2.362,3.050,5.157,6.177,21.704,0.582
20,516.800,1.929,0.265,0.703,1.574,2.599,3.692,5.538,6.857,25.447,0.518
25,519.000,1.921,0.278,0.677,1.502,2.554,3.830,5.501,8.920,13.642,0.520
30,401.400,2.500,0.250,0.703,1.498,2.548,3.474,5.602,11.393,814.851,0.400
35,57.400,17.747,0.557,2.015,4.465,8.508,17.755,35.020,352.726,1248.992,0.056
40,175.000,5.579,0.347,1.077,2.846,5.699,11.527,17.323,35.624,589.937,0.179
45,506.000,1.963,0.279,0.720,1.462,2.692,3.758,5.549,8.265,20.630,0.509
50,478.000,2.083,0.300,0.742,1.607,2.717,3.972,6.024,8.973,25.746,0.480
55,451.800,2.202,0.259,0.752,1.731,2.735,4.671,6.116,10.652,24.321,0.454
