Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,10.200,1.490,0.416,0.836,1.109,1.745,2.984,3.296,5.691,5.691,0.671
5,13.600,0.661,0.301,0.381,0.593,0.826,1.016,1.330,2.446,2.446,1.513
10,14.200,0.818,0.301,0.385,0.548,0.886,1.118,1.355,7.137,7.137,1.223
15,16.200,0.492,0.267,0.356,0.405,0.518,0.653,0.824,3.545,3.545,2.031
20,12.800,0.482,0.232,0.334,0.372,0.697,0.804,0.911,1.036,1.036,2.075
25,12.200,0.588,0.286,0.365,0.478,0.769,0.896,1.068,1.301,1.301,1.700
30,14.400,0.628,0.287,0.338,0.368,0.461,0.858,0.961,10.488,10.488,1.592
35,13.800,0.413,0.271,0.331,0.366,0.422,0.552,0.828,1.090,1.090,2.422
40,15.000,0.686,0.261,0.334,0.386,0.557,0.762,0.931,16.781,16.781,1.459
45,11.400,0.485,0.248,0.353,0.418,0.520,0.862,1.044,1.126,1.126,2.063
50,14.200,0.458,0.268,0.340,0.384,0.490,0.780,0.892,1.160,1.160,2.183
55,17.400,0.610,0.284,0.334,0.379,0.730,0.891,1.231,7.981,7.981,1.640
