Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,15.800,10.288,5.608,6.394,9.589,13.192,16.657,17.844,22.876,22.876,0.097
5,18.200,7.215,5.398,5.739,5.950,7.359,12.312,12.694,13.632,13.632,0.139
10,18.400,8.231,5.251,5.675,6.041,11.366,12.860,14.101,26.659,26.659,0.121
15,17.800,7.598,5.189,5.604,5.802,9.104,13.273,14.001,15.644,15.644,0.132
20,23.000,6.211,5.233,5.450,5.590,5.813,8.863,11.921,13.293,13.426,0.161
25,23.600,6.323,5.241,5.585,5.730,6.006,8.762,11.168,12.362,14.222,0.158
30,19.000,8.431,5.268,5.620,5.940,11.892,13.838,16.303,22.707,22.707,0.119
35,24.000,6.084,5.102,5.468,5.597,5.731,6.339,11.651,13.770,15.693,0.164
40,18.800,6.985,5.181,5.568,5.736,6.457,11.881,13.193,13.849,13.849,0.143
45,19.200,7.124,5.252,5.502,5.684,6.083,13.070,14.708,17.882,17.882,0.140
50,19.400,7.015,5.238,5.613,5.844,6.194,12.727,13.665,19.172,19.172,0.143
55,19.000,8.185,5.219,5.525,6.322,11.436,12.307,12.998,18.569,18.569,0.122
