Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,371.400,2.681,0.334,1.058,1.839,3.346,5.744,7.247,13.407,23.475,0.373
5,392.600,2.539,0.336,0.831,1.727,3.094,5.652,6.653,12.720,17.664,0.394
10,397.600,2.505,0.300,0.803,1.705,3.207,5.577,6.450,11.857,18.843,0.399
15,453.600,2.198,0.279,0.721,1.588,2.757,5.164,6.158,11.695,23.256,0.455
20,400.400,2.487,0.289,0.770,1.699,3.142,5.516,6.421,12.100,15.171,0.402
25,360.400,2.768,0.274,1.163,1.742,3.878,5.880,7.007,12.772,16.101,0.361
30,374.800,2.662,0.293,1.122,1.668,3.577,5.806,6.958,12.034,15.306,0.376
35,405.200,2.462,0.276,0.750,1.637,3.027,5.684,6.611,12.292,21.406,0.406
40,408.600,2.444,0.280,0.769,1.622,3.100,5.549,6.593,12.016,20.576,0.409
45,457.200,2.181,0.246,0.707,1.568,2.748,5.225,6.101,11.344,16.104,0.458
50,414.000,2.409,0.262,0.837,1.635,3.047,5.372,6.420,11.421,25.802,0.415
55,455.200,2.189,0.259,0.710,1.600,2.758,4.996,5.836,11.707,14.631,0.457
