Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,10.400,2.125,1.107,1.486,1.909,2.326,3.018,3.664,7.919,7.919,0.471
5,15.600,1.662,1.007,1.368,1.579,1.798,2.176,2.478,5.756,5.756,0.602
10,16.600,1.628,1.037,1.335,1.475,1.743,2.305,2.807,3.261,3.261,0.614
15,16.400,1.541,1.050,1.297,1.445,1.661,1.964,2.221,4.218,4.218,0.649
20,17.400,1.466,0.951,1.250,1.402,1.580,1.806,1.923,4.311,4.311,0.682
25,19.200,1.426,0.817,1.228,1.394,1.580,1.758,2.038,2.612,2.612,0.701
30,13.600,1.665,1.048,1.266,1.539,1.883,2.344,2.798,3.320,3.320,0.601
35,16.200,1.633,0.935,1.281,1.458,1.827,2.201,2.709,3.354,3.354,0.612
40,14.400,1.570,0.965,1.320,1.547,1.692,2.010,2.371,2.909,2.909,0.637
45,16.200,1.536,0.926,1.180,1.483,1.723,2.065,2.429,3.031,3.031,0.651
50,15.400,1.615,0.979,1.377,1.520,1.697,2.180,2.464,3.154,3.154,0.619
55,19.600,1.484,1.078,1.252,1.406,1.662,1.928,2.055,2.551,2.551,0.674
