Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,15.400,0.976,0.332,0.450,0.604,1.113,1.874,2.540,8.177,8.177,1.025
5,19.200,0.547,0.324,0.376,0.409,0.481,0.729,0.883,5.328,5.328,1.827
10,20.000,0.514,0.295,0.352,0.404,0.530,0.786,0.822,3.583,3.583,1.946
15,22.400,0.380,0.289,0.321,0.344,0.380,0.432,0.563,0.680,2.160,2.633
20,25.200,0.381,0.240,0.318,0.345,0.388,0.566,0.677,0.803,0.818,2.624
25,23.000,0.393,0.252,0.313,0.339,0.383,0.639,0.700,0.797,0.807,2.542
30,25.000,0.446,0.254,0.320,0.345,0.476,0.704,0.729,0.817,3.648,2.241
35,23.000,0.368,0.248,0.300,0.330,0.363,0.575,0.673,0.730,0.802,2.718
40,20.600,0.402,0.247,0.302,0.325,0.350,0.391,0.424,0.629,7.050,2.488
45,22.600,0.371,0.262,0.306,0.330,0.364,0.610,0.701,0.806,1.027,2.692
50,21.200,0.399,0.240,0.312,0.341,0.438,0.631,0.677,0.814,0.856,2.504
55,21.000,0.355,0.242,0.310,0.325,0.356,0.419,0.444,0.866,0.935,2.813
