Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.400,1.275,0.327,0.444,0.665,1.334,2.189,3.360,14.376,14.376,0.784
5,17.800,0.530,0.305,0.357,0.389,0.450,0.725,0.982,6.682,6.682,1.887
10,16.800,0.463,0.285,0.350,0.383,0.430,0.692,0.745,4.186,4.186,2.158
15,20.800,0.382,0.268,0.322,0.346,0.378,0.465,0.597,1.075,1.553,2.617
20,23.200,0.456,0.286,0.318,0.338,0.367,0.441,0.604,0.814,11.079,2.193
25,22.800,0.485,0.271,0.320,0.344,0.383,0.663,0.954,4.668,5.083,2.061
30,22.200,0.385,0.275,0.309,0.328,0.360,0.420,0.590,2.203,2.702,2.595
35,22.400,0.404,0.270,0.312,0.338,0.396,0.595,0.773,0.973,2.757,2.476
40,23.000,0.356,0.247,0.303,0.325,0.366,0.451,0.609,0.676,1.024,2.809
45,19.000,0.425,0.251,0.310,0.328,0.408,0.724,0.782,2.007,2.007,2.352
50,21.000,0.368,0.250,0.310,0.326,0.369,0.427,0.693,0.791,1.242,2.720
55,19.600,0.357,0.251,0.308,0.323,0.370,0.420,0.671,0.792,0.792,2.801
