Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,8.600,1.643,0.445,0.645,0.966,2.115,3.686,3.895,7.510,7.510,0.609
5,14.800,0.760,0.282,0.405,0.695,0.906,1.391,1.807,2.612,2.612,1.316
10,16.400,0.743,0.274,0.363,0.418,0.718,0.967,1.192,10.136,10.136,1.347
15,19.800,0.495,0.293,0.349,0.385,0.503,0.715,0.873,3.625,3.625,2.019
20,15.200,0.552,0.289,0.363,0.417,0.656,0.917,1.121,2.178,2.178,1.811
25,18.000,0.624,0.281,0.367,0.411,0.510,0.768,0.905,11.238,11.238,1.603
30,11.600,0.472,0.296,0.353,0.398,0.522,0.785,0.998,1.136,1.136,2.117
35,13.200,0.666,0.301,0.349,0.399,0.867,1.060,1.190,5.968,5.968,1.502
40,17.600,0.376,0.268,0.322,0.349,0.385,0.436,0.700,0.860,0.860,2.662
45,18.600,0.432,0.271,0.331,0.358,0.467,0.714,0.812,1.170,1.170,2.316
50,15.200,0.553,0.250,0.324,0.358,0.421,0.719,0.903,10.640,10.640,1.807
55,15.400,0.423,0.275,0.314,0.344,0.430,0.784,0.872,1.149,1.149,2.362
