Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,361.600,2.752,0.342,1.108,1.947,3.499,5.919,6.740,12.882,23.457,0.363
5,329.400,3.029,0.315,1.375,1.813,4.398,6.284,7.304,13.184,25.863,0.330
10,444.800,2.237,0.307,0.788,1.612,2.879,4.912,5.921,9.872,19.521,0.447
15,363.000,2.741,0.300,1.212,1.724,3.935,5.924,6.979,12.847,16.390,0.365
20,320.200,3.116,0.276,1.329,1.895,4.786,6.553,7.507,12.909,20.720,0.321
25,447.000,2.231,0.292,0.704,1.618,2.710,5.096,6.102,12.853,37.275,0.448
30,403.800,2.471,0.287,0.782,1.775,3.031,5.742,6.982,12.002,22.290,0.405
35,413.000,2.411,0.280,0.779,1.722,2.961,5.544,6.562,11.803,41.890,0.415
40,434.800,2.307,0.250,0.727,1.675,2.810,5.374,6.566,9.710,63.538,0.434
45,412.800,2.400,0.273,0.793,1.791,3.046,4.839,6.537,10.550,121.913,0.417
50,359.000,2.778,0.282,0.956,2.027,3.427,5.932,8.028,13.325,29.002,0.360
55,341.400,2.911,0.266,0.917,1.943,3.420,6.607,8.607,14.623,41.670,0.344
