Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,309.800,3.214,0.351,1.290,2.101,4.214,6.697,8.559,15.501,30.529,0.311
5,419.200,2.378,0.305,0.807,1.698,3.004,5.425,6.173,11.725,22.417,0.421
10,435.800,2.286,0.312,0.766,1.626,2.932,5.271,6.073,10.144,15.614,0.437
15,429.000,2.318,0.280,0.739,1.632,2.952,5.347,6.200,11.916,19.806,0.431
20,399.400,2.500,0.316,0.808,1.711,3.058,5.635,6.863,12.471,15.337,0.400
25,458.800,2.173,0.263,0.712,1.604,2.697,5.124,6.099,11.421,16.841,0.460
30,443.000,2.251,0.275,0.751,1.628,2.907,5.099,5.956,10.631,16.025,0.444
35,393.200,2.538,0.292,0.777,1.695,3.079,5.683,6.786,12.801,24.729,0.394
40,451.400,2.212,0.273,0.708,1.626,2.802,5.182,6.096,11.646,16.707,0.452
45,390.800,2.551,0.277,0.811,1.666,3.271,5.747,6.570,12.066,15.322,0.392
50,380.800,2.619,0.292,0.992,1.719,3.670,5.564,6.795,11.758,23.240,0.382
55,518.600,1.921,0.271,0.677,1.492,2.538,3.846,5.478,7.644,17.751,0.521
