Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,37.400,15.830,3.963,8.736,11.936,19.302,27.686,35.712,98.395,100.091,0.063
5,61.600,10.249,2.556,5.210,7.762,12.375,17.297,21.609,48.370,96.462,0.098
10,82.800,7.440,2.470,4.460,6.000,8.478,12.451,15.052,27.965,85.170,0.134
15,89.600,7.360,2.047,4.476,6.259,8.234,11.696,14.565,24.492,75.437,0.136
20,82.600,8.101,2.006,5.047,6.705,9.312,12.697,16.384,26.597,91.420,0.123
25,84.600,7.821,1.960,4.921,6.476,8.768,12.744,15.978,26.929,115.994,0.128
30,84.600,7.550,1.868,4.845,6.251,8.362,12.265,16.602,25.161,77.938,0.132
35,86.000,7.369,2.277,4.647,6.069,8.487,12.901,15.822,21.220,67.271,0.136
40,92.600,6.842,2.171,4.395,5.793,7.567,12.603,14.492,18.980,34.863,0.146
45,116.400,5.926,2.224,4.086,5.310,6.614,8.411,9.869,18.311,66.023,0.169
50,85.400,7.738,2.532,4.885,6.403,8.636,12.504,16.980,27.210,49.553,0.129
55,87.600,7.141,2.601,4.504,6.067,8.092,11.089,14.130,21.822,78.798,0.140
