Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,10.200,1.893,0.945,1.288,1.555,2.091,2.529,3.886,7.647,7.647,0.528
5,13.800,1.606,0.909,1.191,1.459,1.712,2.490,2.757,4.021,4.021,0.623
10,12.000,1.537,0.879,1.273,1.416,1.703,2.250,2.330,2.402,2.402,0.651
15,18.600,1.494,0.963,1.228,1.395,1.594,2.040,2.448,3.779,3.779,0.670
20,11.200,1.600,0.851,1.305,1.553,1.875,2.067,2.572,2.849,2.849,0.625
25,17.400,1.714,0.891,1.206,1.492,1.788,2.145,2.640,13.477,13.477,0.584
30,15.200,1.607,0.965,1.247,1.424,1.763,2.432,2.997,3.595,3.595,0.622
35,13.600,1.511,0.976,1.236,1.373,1.626,2.112,2.588,4.078,4.078,0.662
40,14.800,2.367,0.905,1.200,1.581,2.009,2.709,3.278,52.285,52.285,0.423
45,13.200,1.809,0.926,1.379,1.633,1.895,2.830,3.408,4.581,4.581,0.553
50,13.400,1.687,1.060,1.295,1.541,1.784,2.467,2.722,4.378,4.378,0.593
55,11.600,1.659,0.997,1.370,1.533,1.800,2.292,2.643,3.774,3.774,0.603
