Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,7.800,2.543,0.629,0.815,1.350,2.731,4.921,12.522,13.965,13.965,0.393
5,14.800,0.651,0.342,0.441,0.509,0.679,0.993,1.192,4.992,4.992,1.536
10,11.800,0.726,0.392,0.480,0.628,0.935,1.043,1.434,2.016,2.016,1.377
15,12.200,0.834,0.354,0.445,0.622,0.924,1.353,1.635,6.904,6.904,1.199
20,8.000,1.063,0.398,0.479,0.632,1.209,1.829,2.249,8.605,8.605,0.941
25,9.800,0.757,0.342,0.468,0.544,0.659,1.409,1.517,4.758,4.758,1.321
30,10.600,0.762,0.436,0.509,0.638,0.852,1.329,1.447,2.254,2.254,1.312
35,11.000,0.725,0.372,0.491,0.585,0.800,1.256,1.351,2.496,2.496,1.379
40,10.400,0.863,0.426,0.496,0.603,0.737,0.981,1.304,7.386,7.386,1.158
45,7.800,0.709,0.400,0.467,0.580,0.668,1.309,1.429,2.934,2.934,1.409
50,9.000,0.761,0.342,0.451,0.519,0.695,1.224,1.322,6.855,6.855,1.314
55,8.000,0.780,0.399,0.447,0.570,1.105,1.485,1.755,1.759,1.759,1.282
