Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,409.000,2.432,0.316,0.894,1.862,2.971,5.202,6.715,11.787,32.919,0.411
5,435.600,2.288,0.285,0.777,1.614,2.940,5.167,5.953,11.964,17.369,0.437
10,435.400,2.289,0.305,0.760,1.617,2.860,5.354,6.134,11.429,15.077,0.437
15,381.400,2.610,0.269,1.192,1.659,3.717,5.591,6.164,11.323,17.763,0.383
20,504.000,1.979,0.262,0.707,1.515,2.603,4.154,5.494,7.653,14.489,0.505
25,520.800,1.917,0.255,0.693,1.521,2.537,3.529,5.461,7.179,45.767,0.522
30,471.600,2.114,0.255,0.711,1.549,2.702,4.907,5.802,10.375,19.440,0.473
35,473.200,2.110,0.261,0.722,1.502,2.746,4.829,5.662,10.161,18.252,0.474
40,495.000,2.015,0.246,0.665,1.570,2.583,4.401,5.628,11.147,13.975,0.496
45,502.200,1.984,0.274,0.682,1.517,2.616,4.163,5.501,7.704,13.407,0.504
50,496.600,2.008,0.244,0.719,1.567,2.732,4.142,5.500,8.423,13.316,0.498
55,471.200,2.117,0.244,0.710,1.566,2.754,4.858,5.704,8.332,15.738,0.472
