Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,10.400,11.372,5.651,6.699,11.874,13.289,14.587,17.646,37.615,37.615,0.088
5,15.200,8.627,5.406,5.711,6.110,11.774,13.239,15.007,18.185,18.185,0.116
10,15.800,8.315,5.369,5.646,5.987,11.696,13.526,13.832,14.544,14.544,0.120
15,20.200,6.580,5.256,5.454,5.678,5.880,11.484,12.383,13.983,14.216,0.152
20,22.000,7.754,5.223,5.469,5.694,11.288,12.321,13.259,14.255,16.501,0.129
25,17.200,7.535,5.246,5.552,5.733,8.806,12.398,12.993,14.052,14.052,0.133
30,17.600,7.612,5.178,5.568,5.781,11.119,12.025,12.641,14.522,14.522,0.131
35,17.600,7.377,5.321,5.542,5.645,11.231,12.221,12.969,14.179,14.179,0.136
40,14.600,8.775,5.219,5.576,7.455,11.744,13.238,14.590,24.058,24.058,0.114
45,13.200,12.847,5.383,6.617,11.508,13.749,21.918,33.736,61.516,61.516,0.078
50,11.600,10.193,5.217,5.984,7.000,11.124,23.442,24.949,25.706,25.706,0.098
55,19.600,7.134,5.061,5.417,5.661,7.031,12.283,15.763,18.653,18.653,0.140
