Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,15.000,0.962,0.372,0.579,0.793,1.154,1.723,2.334,3.632,3.632,1.040
5,13.200,0.818,0.332,0.669,0.792,0.869,1.138,1.425,2.308,2.308,1.222
10,16.400,0.838,0.339,0.391,0.626,0.785,0.901,1.141,15.485,15.485,1.194
15,15.000,0.724,0.297,0.360,0.520,0.776,0.875,2.363,6.282,6.282,1.381
20,14.800,0.561,0.278,0.338,0.427,0.740,0.836,0.905,2.555,2.555,1.782
25,15.200,0.617,0.279,0.349,0.646,0.789,0.906,1.127,2.579,2.579,1.622
30,17.400,0.692,0.293,0.336,0.618,0.758,1.041,1.217,4.211,4.211,1.445
35,16.800,0.589,0.288,0.342,0.440,0.694,0.807,1.050,4.385,4.385,1.699
40,14.000,0.598,0.299,0.351,0.626,0.732,0.865,0.942,1.864,1.864,1.671
45,16.600,0.553,0.256,0.324,0.357,0.603,0.688,0.737,5.805,5.805,1.808
50,22.400,0.384,0.258,0.311,0.336,0.410,0.577,0.692,0.760,1.056,2.606
55,14.000,0.552,0.292,0.345,0.606,0.719,0.774,0.793,0.827,0.827,1.812
