Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,9.400,2.159,1.103,1.592,1.896,2.617,3.353,4.321,4.693,4.693,0.463
5,9.000,2.186,1.095,1.609,1.974,2.531,3.433,3.911,4.527,4.527,0.457
10,10.400,1.763,1.030,1.394,1.676,2.054,2.481,2.695,3.230,3.230,0.567
15,10.800,1.661,0.879,1.248,1.388,1.867,2.694,3.321,4.445,4.445,0.602
20,10.800,1.671,0.946,1.269,1.649,1.851,2.281,2.637,3.681,3.681,0.598
25,12.600,1.564,0.819,1.204,1.386,1.721,2.309,2.667,3.598,3.598,0.639
30,11.800,1.860,0.807,1.300,1.669,2.121,3.137,3.748,4.613,4.613,0.538
35,10.600,1.648,0.901,1.179,1.450,1.750,2.621,2.919,4.380,4.380,0.607
40,11.000,1.667,0.947,1.244,1.408,1.838,2.433,3.298,3.618,3.618,0.600
45,9.200,2.263,1.208,1.655,2.359,2.708,3.258,3.509,4.122,4.122,0.442
50,9.000,1.862,1.133,1.448,1.647,2.098,2.379,2.676,4.138,4.138,0.537
55,10.400,1.815,1.017,1.402,1.561,2.055,2.510,3.357,4.836,4.836,0.551
