Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,8.800,1.849,0.574,0.934,1.438,2.347,3.991,4.626,5.972,5.972,0.541
5,8.200,1.039,0.414,0.540,0.686,0.911,1.184,2.597,6.813,6.813,0.963
10,10.400,0.654,0.374,0.494,0.543,0.681,1.059,1.168,1.532,1.532,1.528
15,11.400,0.725,0.351,0.484,0.569,0.792,1.338,1.903,2.338,2.338,1.379
20,13.200,0.575,0.344,0.417,0.476,0.663,0.860,1.148,1.400,1.400,1.740
25,14.400,0.480,0.286,0.392,0.423,0.497,0.570,0.935,1.468,1.468,2.085
30,13.200,0.531,0.298,0.379,0.433,0.679,0.865,1.010,1.282,1.282,1.882
35,18.600,0.504,0.289,0.364,0.404,0.499,0.657,0.834,4.580,4.580,1.984
40,15.000,0.500,0.256,0.350,0.406,0.531,0.799,0.898,2.638,2.638,1.998
45,16.200,0.713,0.282,0.345,0.415,0.582,0.899,1.048,16.898,16.898,1.402
50,15.400,0.553,0.281,0.330,0.365,0.475,0.816,0.873,8.879,8.879,1.808
55,14.400,0.425,0.251,0.339,0.366,0.461,0.601,0.842,1.068,1.068,2.355
