Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,151.200,1.274,0.603,0.788,1.039,1.509,1.830,2.269,5.349,14.766,0.785
5,141.800,1.274,0.592,0.764,1.404,1.571,1.740,1.813,2.175,4.517,0.785
10,191.600,1.002,0.562,0.679,0.787,1.288,1.523,1.674,2.273,11.865,0.998
15,156.600,1.168,0.574,0.695,1.264,1.485,1.648,1.737,2.487,11.748,0.856
20,128.200,1.240,0.580,0.730,1.368,1.537,1.690,1.792,2.175,9.524,0.806
25,192.800,0.940,0.570,0.648,0.703,0.890,1.562,1.719,2.810,37.275,1.063
30,178.000,1.060,0.588,0.691,0.786,1.440,1.767,1.977,2.518,8.947,0.944
35,176.600,1.038,0.580,0.692,0.781,1.353,1.621,1.868,3.086,5.420,0.963
40,183.600,0.953,0.573,0.675,0.725,1.012,1.602,1.729,2.588,6.120,1.050
45,168.200,0.951,0.576,0.693,0.778,0.988,1.511,1.685,2.636,10.550,1.051
50,146.400,1.136,0.604,0.794,0.956,1.252,1.805,2.194,3.158,4.528,0.880
55,147.000,1.228,0.564,0.740,0.933,1.567,1.972,2.320,3.936,8.343,0.814
