Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,16.800,1.419,0.990,1.191,1.403,1.529,1.906,1.974,2.944,2.944,0.705
5,21.200,1.254,0.787,1.095,1.184,1.314,1.585,1.805,2.276,2.985,0.798
10,22.200,1.247,0.901,1.142,1.210,1.347,1.453,1.586,2.082,2.092,0.802
15,21.600,1.257,0.727,1.091,1.211,1.340,1.452,1.607,2.899,3.664,0.795
20,19.400,1.251,0.785,1.097,1.197,1.316,1.485,1.967,2.980,2.980,0.799
25,19.800,1.289,0.919,1.156,1.279,1.417,1.560,1.664,1.714,1.714,0.776
30,18.800,1.259,0.899,1.089,1.226,1.357,1.571,1.706,2.468,2.468,0.794
35,21.600,1.264,0.885,1.124,1.227,1.343,1.474,1.601,2.444,3.096,0.791
40,17.600,1.261,0.863,1.124,1.269,1.374,1.483,1.538,2.082,2.082,0.793
45,19.200,1.265,0.891,1.140,1.252,1.370,1.435,1.475,2.347,2.347,0.791
50,21.200,1.253,0.752,1.030,1.161,1.330,1.656,2.158,2.908,3.028,0.798
55,20.800,1.305,0.812,1.120,1.226,1.390,1.587,1.703,2.287,4.241,0.766
