Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,356.600,2.793,0.372,1.189,1.948,3.704,5.511,6.713,12.490,32.747,0.358
5,316.800,3.145,0.332,1.390,1.942,4.714,6.166,7.238,12.859,17.824,0.318
10,326.800,3.053,0.339,1.303,1.791,4.380,6.320,7.493,13.508,17.280,0.328
15,383.000,2.598,0.297,1.051,1.707,3.385,5.605,6.409,12.031,16.735,0.385
20,395.600,2.516,0.278,0.862,1.663,3.075,5.571,6.605,13.074,14.152,0.397
25,373.400,2.673,0.279,1.185,1.632,3.738,5.796,6.520,12.661,14.963,0.374
30,400.400,2.490,0.293,0.781,1.634,3.153,5.629,6.562,12.563,14.954,0.402
35,402.200,2.479,0.288,0.812,1.719,3.055,5.529,6.815,11.748,37.014,0.403
40,326.200,3.064,0.299,1.285,1.953,4.360,6.505,7.637,13.430,16.671,0.326
45,417.200,2.387,0.256,0.803,1.599,3.163,5.323,5.918,11.533,17.542,0.419
50,479.400,2.080,0.258,0.706,1.539,2.624,4.729,6.050,10.099,20.186,0.481
55,373.000,2.673,0.292,1.201,1.698,3.803,5.620,6.505,11.786,13.914,0.374
