Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,7.400,13.692,7.222,8.050,9.541,19.912,23.066,24.419,29.970,29.970,0.073
5,14.800,9.349,6.183,7.427,8.064,9.728,15.032,15.764,17.601,17.601,0.107
10,15.800,8.912,6.011,6.929,7.793,9.419,14.247,16.039,20.646,20.646,0.112
15,16.400,8.275,5.937,6.628,7.017,8.093,13.640,14.813,15.621,15.621,0.121
20,15.800,7.311,5.779,6.347,6.975,7.479,8.599,9.358,16.102,16.102,0.137
25,18.400,7.310,5.619,6.396,6.743,7.333,8.414,11.534,19.203,19.203,0.137
30,16.200,7.883,5.657,6.608,7.071,7.726,10.189,13.386,20.182,20.182,0.127
35,15.200,8.167,5.829,6.798,7.370,8.504,12.918,13.817,15.089,15.089,0.122
40,12.200,8.232,6.181,6.912,7.574,8.120,9.923,14.872,16.563,16.563,0.121
45,20.200,7.953,5.627,6.787,7.396,8.482,10.349,12.343,13.839,14.726,0.126
50,15.400,8.145,5.723,6.596,7.055,7.833,13.917,14.864,18.504,18.504,0.123
55,16.600,7.758,5.661,6.474,6.932,7.636,8.631,14.655,21.088,21.088,0.129
