Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,260.200,3.825,0.403,1.380,2.516,4.813,7.791,10.286,20.063,76.095,0.261
5,491.800,2.024,0.284,0.765,1.621,2.640,3.914,5.757,8.003,15.619,0.494
10,473.200,2.102,0.315,0.776,1.677,2.747,4.114,5.901,7.994,14.522,0.476
15,450.200,2.202,0.278,0.765,1.580,2.767,4.387,6.225,9.592,69.382,0.454
20,462.000,2.157,0.276,0.754,1.682,2.732,4.150,5.978,9.395,55.760,0.464
25,489.200,2.039,0.289,0.713,1.592,2.627,4.396,5.621,7.897,18.687,0.490
30,501.800,1.989,0.247,0.701,1.540,2.544,3.780,5.609,10.378,32.597,0.503
35,478.000,2.083,0.267,0.711,1.592,2.583,3.979,5.770,11.463,20.276,0.480
40,526.000,1.897,0.262,0.683,1.447,2.541,3.811,5.402,6.949,13.631,0.527
45,506.200,1.968,0.286,0.721,1.578,2.600,3.717,5.754,7.417,13.673,0.508
50,484.600,2.056,0.279,0.749,1.596,2.737,4.336,5.757,7.552,16.018,0.486
55,474.800,2.099,0.262,0.727,1.555,2.676,4.416,5.741,11.961,20.158,0.476
