Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,16.800,1.057,0.331,0.433,0.621,1.234,2.506,3.312,6.091,6.091,0.946
5,19.600,0.439,0.319,0.366,0.391,0.425,0.614,0.769,1.624,1.624,2.278
10,22.000,0.460,0.277,0.330,0.366,0.506,0.718,0.781,0.868,3.231,2.172
15,23.600,0.395,0.249,0.320,0.337,0.379,0.624,0.706,1.048,1.522,2.530
20,19.600,0.554,0.295,0.325,0.350,0.455,0.695,0.854,11.437,11.437,1.805
25,21.800,0.455,0.248,0.311,0.329,0.377,0.688,0.775,3.197,4.491,2.198
30,18.000,0.375,0.269,0.306,0.323,0.366,0.639,0.726,0.797,0.797,2.667
35,26.400,0.366,0.254,0.304,0.323,0.370,0.441,0.599,1.014,1.195,2.735
40,20.800,0.342,0.277,0.306,0.325,0.360,0.411,0.444,0.589,0.620,2.923
45,24.000,0.356,0.252,0.301,0.325,0.374,0.443,0.664,0.824,0.900,2.811
50,25.000,0.355,0.248,0.302,0.323,0.355,0.436,0.611,0.781,0.816,2.816
55,24.600,0.335,0.264,0.299,0.315,0.341,0.378,0.423,0.793,0.828,2.984
