Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,165.400,3.729,1.337,2.408,3.129,4.964,6.248,7.077,9.017,20.743,0.268
5,209.000,3.042,1.106,2.109,2.714,3.362,4.967,5.781,7.521,20.041,0.329
10,203.200,3.050,1.173,2.211,2.788,3.415,4.630,5.571,7.829,9.294,0.328
15,188.400,3.299,1.111,2.184,2.832,3.601,5.788,7.195,9.123,14.712,0.303
20,252.800,2.613,1.024,1.955,2.473,2.917,3.385,4.740,6.454,7.795,0.383
25,254.600,2.577,1.201,1.915,2.427,2.904,3.287,4.455,7.111,9.323,0.388
30,236.000,2.679,1.192,1.928,2.462,2.958,3.858,5.174,7.123,26.164,0.373
35,228.600,2.812,1.054,1.964,2.522,3.098,4.711,5.602,6.671,8.446,0.356
40,253.000,2.599,1.101,1.911,2.418,2.914,3.561,4.816,6.840,9.147,0.385
45,235.000,2.758,1.402,2.010,2.515,3.080,4.211,5.151,6.380,9.680,0.363
50,241.600,2.657,1.090,1.956,2.470,2.940,3.567,5.203,6.982,10.645,0.376
55,250.000,2.530,1.286,1.916,2.368,2.876,3.255,4.105,6.321,10.539,0.395
