Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,168.000,1.244,0.598,0.764,0.896,1.464,1.985,2.585,4.601,26.218,0.804
5,184.000,0.996,0.585,0.695,0.766,1.207,1.503,1.679,2.273,17.169,1.004
10,217.800,0.790,0.571,0.665,0.708,0.780,0.958,1.355,1.722,10.205,1.266
15,220.600,0.800,0.585,0.677,0.713,0.782,1.202,1.387,1.727,5.256,1.250
20,230.600,0.804,0.554,0.671,0.709,0.778,1.235,1.407,1.857,4.892,1.244
25,221.200,0.879,0.567,0.668,0.717,0.959,1.407,1.567,1.789,10.612,1.138
30,253.400,0.721,0.588,0.667,0.699,0.743,0.801,0.852,1.359,1.969,1.387
35,207.600,0.816,0.572,0.650,0.691,0.776,1.364,1.522,1.784,7.842,1.225
40,238.600,0.755,0.552,0.633,0.676,0.737,1.032,1.367,1.664,4.021,1.325
45,233.200,0.779,0.564,0.639,0.679,0.754,1.247,1.354,1.706,6.047,1.283
50,229.600,0.784,0.568,0.652,0.694,0.763,1.002,1.469,1.848,5.291,1.275
55,210.400,0.850,0.556,0.646,0.695,0.806,1.363,1.509,2.082,12.434,1.176
