Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,122.000,1.574,0.684,0.898,1.394,1.781,2.213,2.871,8.248,12.107,0.635
5,175.200,1.077,0.592,0.724,1.029,1.353,1.529,1.691,2.100,4.519,0.928
10,164.800,1.140,0.600,0.891,1.116,1.325,1.489,1.589,1.919,7.562,0.877
15,168.600,1.163,0.564,0.700,1.192,1.467,1.663,1.787,2.431,9.334,0.859
20,158.000,1.117,0.578,0.700,1.210,1.377,1.530,1.681,1.978,6.186,0.895
25,165.400,1.081,0.547,0.693,1.184,1.367,1.542,1.676,1.916,5.245,0.925
30,203.200,0.938,0.582,0.670,0.714,0.827,1.398,1.660,2.911,40.829,1.066
35,165.200,1.048,0.574,0.696,0.955,1.348,1.548,1.655,1.930,6.213,0.954
40,180.400,0.969,0.569,0.673,0.737,1.276,1.538,1.653,1.947,10.402,1.032
45,173.200,1.023,0.564,0.654,1.003,1.316,1.516,1.623,2.011,6.026,0.977
50,190.200,0.951,0.564,0.706,0.803,1.138,1.392,1.593,2.306,3.813,1.052
55,167.800,1.144,0.550,0.662,0.737,1.429,1.670,1.920,4.191,44.051,0.874
