Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,10.600,2.645,0.958,1.380,1.616,2.008,2.997,8.340,31.230,31.230,0.378
5,20.000,1.321,0.792,1.149,1.249,1.353,1.769,1.975,4.719,4.719,0.757
10,19.600,1.401,0.923,1.200,1.321,1.509,1.888,2.165,2.674,2.674,0.714
15,16.000,1.420,0.889,1.211,1.363,1.563,1.886,2.008,3.033,3.033,0.704
20,19.000,1.567,0.903,1.210,1.360,1.536,1.836,2.557,7.698,7.698,0.638
25,15.400,1.359,0.766,1.196,1.262,1.445,1.837,2.051,3.028,3.028,0.736
30,21.200,1.324,0.762,1.070,1.193,1.376,1.675,1.878,2.759,7.823,0.755
35,18.800,1.417,0.877,1.141,1.266,1.381,1.808,3.111,4.482,4.482,0.706
40,23.000,1.255,0.885,1.078,1.181,1.340,1.585,1.746,2.166,3.307,0.797
45,18.200,1.297,0.815,1.027,1.206,1.428,1.745,2.156,3.000,3.000,0.771
50,19.600,1.403,0.880,1.179,1.353,1.546,1.821,1.992,3.257,3.257,0.713
55,18.600,1.323,0.916,1.146,1.283,1.393,1.610,2.082,2.539,2.539,0.756
