Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,16.200,0.924,0.334,0.581,0.787,0.999,1.439,2.054,5.177,5.177,1.082
5,15.400,0.665,0.336,0.380,0.457,0.852,1.196,1.529,2.068,2.068,1.504
10,12.600,0.634,0.300,0.357,0.431,0.730,0.882,1.457,4.194,4.194,1.576
15,18.400,0.537,0.279,0.338,0.394,0.645,0.805,0.908,3.814,3.814,1.861
20,20.600,0.543,0.289,0.349,0.484,0.691,0.778,0.799,1.159,2.166,1.843
25,17.000,0.742,0.274,0.337,0.498,0.747,0.853,0.975,14.626,14.626,1.349
30,12.000,0.478,0.293,0.322,0.386,0.627,0.785,0.872,0.952,0.952,2.093
35,16.400,0.488,0.276,0.319,0.402,0.660,0.750,0.866,1.029,1.029,2.049
40,17.200,0.555,0.280,0.331,0.438,0.692,0.798,0.887,4.039,4.039,1.803
45,18.800,0.410,0.246,0.306,0.334,0.422,0.696,0.801,0.894,0.894,2.439
50,15.000,0.560,0.262,0.337,0.517,0.650,0.840,0.984,2.303,2.303,1.784
55,19.200,0.441,0.259,0.309,0.343,0.615,0.747,0.779,1.103,1.103,2.268
