Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,133.800,4.579,1.432,3.022,4.286,5.781,7.393,8.054,11.452,22.545,0.218
5,192.600,3.138,1.034,2.081,2.670,3.604,5.399,6.198,7.733,14.970,0.319
10,221.600,2.904,1.030,1.986,2.527,3.131,4.952,5.958,7.711,14.392,0.344
15,240.800,2.721,1.116,1.948,2.504,3.012,4.198,5.278,6.558,11.032,0.368
20,233.000,2.740,0.987,1.918,2.430,3.001,4.396,5.762,7.480,9.217,0.365
25,227.400,2.857,0.980,1.970,2.539,3.089,4.803,5.787,7.515,16.873,0.350
30,175.800,3.868,1.386,2.544,3.512,5.153,6.103,6.523,8.013,13.017,0.259
35,225.800,2.873,1.028,1.984,2.543,3.115,4.943,5.860,7.448,14.650,0.348
40,233.600,2.676,1.078,1.931,2.468,2.978,3.957,5.424,6.658,9.162,0.374
45,203.400,3.079,1.383,2.010,2.609,3.547,5.462,6.238,7.473,12.303,0.325
50,250.200,2.537,1.159,1.918,2.423,2.877,3.220,4.253,6.277,8.095,0.394
55,209.200,3.132,1.192,2.061,2.678,3.899,5.534,6.132,6.992,9.086,0.319
