Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,279.200,3.562,0.373,1.342,2.558,4.394,7.284,9.781,19.274,30.255,0.281
5,511.200,1.947,0.277,0.746,1.572,2.635,3.467,5.617,6.822,26.347,0.514
10,448.400,2.219,0.267,0.723,1.634,2.744,5.152,6.151,11.695,18.472,0.451
15,537.800,1.850,0.269,0.688,1.517,2.480,3.186,5.383,7.353,20.594,0.541
20,568.400,1.754,0.262,0.691,1.420,2.468,3.120,5.237,6.363,19.745,0.570
25,549.200,1.815,0.263,0.694,1.518,2.533,3.184,5.414,6.401,17.085,0.551
30,595.000,1.675,0.281,0.668,1.283,2.389,3.046,4.244,5.898,13.940,0.597
35,512.400,1.946,0.251,0.695,1.579,2.619,3.500,5.478,7.954,20.749,0.514
40,569.600,1.752,0.255,0.682,1.419,2.429,3.120,5.340,6.218,13.727,0.571
45,587.200,1.696,0.248,0.659,1.381,2.418,3.062,3.992,5.928,20.028,0.590
50,514.400,1.939,0.265,0.699,1.561,2.540,3.436,5.558,8.585,20.820,0.516
55,512.400,1.946,0.288,0.698,1.491,2.547,3.828,5.509,8.280,13.416,0.514
