Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,16.000,1.557,0.903,1.153,1.324,1.555,2.154,2.701,8.525,8.525,0.642
5,16.200,1.420,0.924,1.178,1.327,1.527,1.826,2.291,2.690,2.690,0.704
10,19.200,1.397,0.857,1.158,1.292,1.494,1.832,2.174,3.194,3.194,0.716
15,15.400,1.392,0.881,1.115,1.272,1.498,1.935,2.451,2.703,2.703,0.718
20,17.800,1.367,0.805,1.072,1.209,1.605,1.968,2.159,2.629,2.629,0.732
25,14.600,1.668,0.856,1.170,1.387,1.995,2.659,3.041,4.778,4.778,0.600
30,13.600,1.522,0.924,1.185,1.379,1.644,2.304,2.572,3.419,3.419,0.657
35,13.800,1.547,0.798,1.225,1.319,1.844,2.344,2.511,2.925,2.925,0.646
40,16.400,1.530,0.885,1.140,1.333,1.807,2.285,2.776,3.169,3.169,0.654
45,19.200,1.399,0.901,1.089,1.271,1.506,2.025,2.543,2.970,2.970,0.715
50,14.800,1.470,0.838,1.077,1.242,1.508,2.353,2.511,6.247,6.247,0.680
55,13.400,1.622,0.777,1.277,1.416,1.840,2.543,3.135,3.632,3.632,0.617
