Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.600,1.185,0.327,0.487,0.637,1.319,2.220,3.026,11.402,11.402,0.844
5,21.400,0.581,0.324,0.382,0.415,0.472,0.702,0.808,0.895,13.665,1.723
10,21.000,0.447,0.282,0.341,0.387,0.439,0.580,0.722,0.800,3.667,2.238
15,22.600,0.374,0.246,0.317,0.345,0.379,0.460,0.632,0.768,0.801,2.676
20,22.200,0.466,0.265,0.327,0.367,0.420,0.560,0.699,0.853,8.235,2.147
25,19.400,0.401,0.278,0.326,0.349,0.402,0.632,0.753,0.914,0.914,2.492
30,16.200,0.419,0.250,0.316,0.342,0.401,0.558,0.772,2.179,2.179,2.384
35,2.000,1.522,0.557,0.675,0.836,1.403,6.687,6.687,6.687,6.687,0.657
40,7.600,0.925,0.347,0.435,0.494,0.685,1.093,6.412,8.034,8.034,1.081
45,23.200,0.480,0.279,0.344,0.401,0.576,0.738,0.841,1.146,2.008,2.085
50,18.000,0.452,0.300,0.338,0.380,0.482,0.783,1.018,1.116,1.116,2.210
55,16.800,0.506,0.259,0.337,0.381,0.537,0.913,1.115,1.718,1.718,1.977
