Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,16.000,1.372,0.887,1.128,1.311,1.550,1.766,2.067,3.147,3.147,0.729
5,15.200,1.531,0.889,1.145,1.296,1.813,2.477,2.666,3.013,3.013,0.653
10,16.000,1.577,0.991,1.209,1.362,1.727,2.483,3.100,4.618,4.618,0.634
15,17.200,1.533,0.905,1.200,1.411,1.757,2.224,2.463,3.107,3.107,0.652
20,13.800,1.512,0.970,1.168,1.294,1.745,2.221,2.740,3.116,3.116,0.662
25,13.200,1.642,0.803,1.317,1.504,1.894,2.363,2.680,3.031,3.031,0.609
30,16.200,1.567,0.968,1.247,1.386,1.857,2.169,2.524,3.314,3.314,0.638
35,14.800,1.688,0.958,1.275,1.521,2.087,2.472,2.582,2.957,2.957,0.592
40,14.600,1.471,0.987,1.163,1.346,1.645,2.198,2.271,2.585,2.585,0.680
45,11.000,1.639,0.979,1.276,1.552,1.936,2.248,2.473,3.032,3.032,0.610
50,16.400,1.501,0.816,1.135,1.334,1.757,2.180,2.275,3.605,3.605,0.666
55,13.200,1.630,0.957,1.230,1.446,1.960,2.447,2.718,3.076,3.076,0.614
