Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,165.000,3.752,1.471,2.349,3.169,4.673,6.222,7.335,10.242,23.208,0.267
5,160.200,3.883,1.198,2.470,3.461,5.045,6.200,7.014,8.614,15.675,0.258
10,201.600,3.264,1.037,2.127,2.755,3.823,5.763,6.593,8.085,13.770,0.306
15,176.200,3.707,1.401,2.300,3.168,4.880,6.266,6.853,8.365,14.039,0.270
20,173.800,3.716,1.318,2.371,3.119,4.925,6.217,7.010,8.085,15.992,0.269
25,161.000,3.775,0.892,2.234,3.170,5.006,6.577,7.345,9.043,13.239,0.265
30,191.200,3.378,1.429,2.160,2.836,4.345,5.924,6.691,7.731,13.103,0.296
35,182.800,3.384,1.401,2.096,2.839,4.362,5.976,6.777,7.929,14.663,0.296
40,160.800,3.960,1.349,2.296,3.413,5.380,6.719,7.399,9.927,14.558,0.253
45,189.600,3.415,1.032,2.134,2.832,4.339,6.189,7.013,8.357,13.089,0.293
50,188.800,3.436,1.030,2.200,2.902,4.299,5.867,6.848,9.265,16.561,0.291
55,181.200,3.555,1.015,2.141,2.919,4.711,6.492,7.153,8.193,12.895,0.281
