Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,177.000,3.530,1.296,2.373,3.086,4.342,5.697,6.498,8.648,22.076,0.283
5,227.400,2.663,1.219,1.936,2.457,2.993,3.815,5.073,6.948,10.654,0.375
10,241.200,2.569,1.040,1.978,2.454,2.911,3.241,3.873,6.172,10.951,0.389
15,260.600,2.455,0.971,1.903,2.373,2.801,3.117,3.380,5.901,16.583,0.407
20,235.000,2.750,1.061,1.905,2.469,2.995,4.548,5.584,7.546,12.713,0.364
25,244.600,2.631,0.934,1.931,2.436,2.916,3.409,4.808,6.603,17.009,0.380
30,220.400,2.815,0.921,1.961,2.527,3.109,4.543,5.567,7.078,10.901,0.355
35,235.600,2.633,0.898,1.928,2.400,2.917,3.906,5.059,6.675,8.003,0.380
40,255.200,2.520,0.964,1.920,2.442,2.872,3.180,4.073,6.094,7.567,0.397
45,273.000,2.330,1.057,1.841,2.220,2.667,2.988,3.149,6.096,7.832,0.429
50,251.800,2.622,0.971,1.986,2.476,2.960,3.547,4.585,6.128,15.103,0.381
55,238.600,2.655,1.150,1.910,2.417,2.930,3.797,5.296,7.071,14.209,0.377
