Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,147.400,4.278,1.408,2.605,3.611,5.542,7.325,8.505,10.527,18.361,0.234
5,171.200,3.644,1.479,2.143,2.951,4.885,6.705,7.528,8.872,15.494,0.274
10,187.000,3.426,1.200,2.231,2.943,4.405,5.857,6.632,7.798,9.210,0.292
15,175.000,3.856,1.290,2.313,3.236,5.293,6.521,7.234,8.433,9.534,0.259
20,152.000,4.153,1.360,2.497,3.875,5.611,6.953,7.593,8.779,11.272,0.241
25,175.200,3.709,1.297,2.255,2.978,5.020,6.432,7.284,8.444,11.683,0.270
30,199.000,3.276,1.152,2.120,2.831,4.078,5.677,6.432,7.988,12.195,0.305
35,171.000,3.836,0.991,2.504,3.469,4.991,6.209,6.910,8.183,10.638,0.261
40,200.600,3.234,0.989,2.089,2.725,3.862,5.709,6.408,7.585,33.670,0.309
45,173.400,3.699,1.235,2.126,3.006,5.119,6.544,7.320,8.419,17.536,0.270
50,175.000,3.649,0.948,2.329,3.047,4.582,6.140,7.194,9.806,17.421,0.274
55,194.400,3.301,1.028,2.024,2.610,4.047,6.349,7.199,8.385,10.057,0.303
