Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,145.400,1.443,0.587,0.810,1.375,1.682,2.046,2.587,5.151,16.237,0.693
5,178.800,1.062,0.589,0.693,0.862,1.369,1.564,1.675,2.023,10.530,0.942
10,155.200,1.251,0.581,0.720,1.345,1.566,1.739,1.879,2.440,11.395,0.799
15,188.200,0.966,0.565,0.668,0.754,1.323,1.517,1.618,1.884,5.480,1.035
20,160.000,1.086,0.577,0.678,0.802,1.513,1.733,1.825,2.138,3.301,0.921
25,166.400,1.062,0.570,0.691,0.837,1.446,1.601,1.700,1.869,2.383,0.941
30,147.800,1.236,0.575,0.762,1.300,1.497,1.662,1.756,2.155,16.195,0.809
35,154.200,1.129,0.582,0.733,1.217,1.418,1.597,1.722,1.979,4.881,0.886
40,179.600,0.938,0.592,0.687,0.742,1.079,1.582,1.700,1.955,6.136,1.066
45,185.000,0.949,0.562,0.681,0.741,1.292,1.484,1.603,1.813,2.209,1.054
50,163.400,1.025,0.549,0.672,0.859,1.406,1.581,1.717,2.019,3.215,0.976
55,193.400,0.956,0.573,0.661,0.718,1.311,1.557,1.689,2.028,5.803,1.046
