Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,8.800,2.199,0.615,0.906,1.267,3.105,4.529,6.905,10.133,10.133,0.455
5,9.000,1.260,0.472,0.752,1.090,1.300,2.400,3.079,5.748,5.748,0.793
10,15.200,0.616,0.313,0.410,0.476,0.810,0.859,0.930,2.542,2.542,1.624
15,14.000,0.547,0.313,0.380,0.416,0.535,0.851,0.891,3.617,3.617,1.828
20,17.000,0.822,0.294,0.367,0.580,0.763,0.894,1.730,10.806,10.806,1.216
25,21.200,0.424,0.266,0.334,0.365,0.407,0.707,0.776,0.837,2.223,2.356
30,12.200,0.719,0.292,0.398,0.485,0.716,0.896,1.019,7.178,7.178,1.390
35,13.600,1.346,0.300,0.401,0.473,0.764,1.369,1.563,50.229,50.229,0.743
40,13.600,0.590,0.295,0.393,0.459,0.734,1.104,1.232,1.572,1.572,1.696
45,17.800,0.534,0.291,0.365,0.444,0.688,0.822,0.894,1.340,1.340,1.874
50,14.000,0.590,0.285,0.345,0.540,0.706,0.837,0.935,3.861,3.861,1.694
55,11.800,0.657,0.263,0.329,0.622,0.741,0.852,0.946,7.214,7.214,1.522
