Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,6.600,20.155,7.666,13.785,18.726,21.635,26.242,30.469,83.502,83.502,0.050
5,10.200,11.998,5.703,7.310,11.143,16.614,19.628,20.162,22.592,22.592,0.083
10,7.800,11.389,5.412,7.803,8.866,16.960,18.441,18.874,19.414,19.414,0.088
15,7.800,11.902,5.884,6.868,9.296,12.093,18.194,23.447,75.203,75.203,0.084
20,8.200,14.244,5.725,7.439,16.709,17.779,19.397,19.975,26.821,26.821,0.070
25,8.800,11.333,5.169,5.870,8.160,16.374,17.591,20.154,56.443,56.443,0.088
30,10.400,12.002,4.934,6.156,7.977,14.883,17.140,18.190,107.475,107.475,0.083
35,11.800,9.214,4.791,5.817,7.016,14.669,16.297,16.918,19.555,19.555,0.109
40,9.800,11.343,5.827,7.860,11.408,13.829,16.043,16.244,25.076,25.076,0.088
45,10.600,10.522,4.841,6.042,7.833,15.566,19.224,21.625,27.305,27.305,0.095
50,11.600,10.580,5.410,6.369,8.135,15.630,18.647,19.332,24.716,24.716,0.095
55,11.800,12.559,5.753,6.885,12.902,16.881,18.582,21.520,23.678,23.678,0.080
