Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,88.000,2.442,0.842,1.485,2.042,2.775,3.741,4.568,7.394,44.841,0.409
5,103.800,1.853,0.836,1.146,1.376,2.019,2.775,3.603,5.825,54.935,0.540
10,118.400,1.477,0.812,1.074,1.242,1.659,2.273,2.806,4.036,5.540,0.677
15,134.200,1.389,0.837,1.045,1.192,1.513,2.157,2.441,3.328,10.187,0.720
20,154.600,1.331,0.798,0.976,1.105,1.348,1.911,2.243,3.124,52.744,0.751
25,160.600,1.198,0.773,0.930,1.047,1.286,1.742,2.018,2.581,10.766,0.835
30,158.800,1.151,0.732,0.896,1.032,1.244,1.739,1.989,2.527,3.821,0.869
35,165.000,1.137,0.694,0.857,0.946,1.128,1.486,1.819,2.702,45.581,0.880
40,153.000,1.148,0.699,0.879,1.002,1.236,1.672,2.045,2.940,4.555,0.871
45,140.800,1.361,0.739,0.918,1.061,1.478,2.040,2.290,4.052,49.195,0.735
50,160.200,1.126,0.682,0.869,0.971,1.171,1.676,1.936,2.504,11.722,0.888
55,167.600,1.101,0.689,0.859,0.953,1.152,1.633,1.985,2.847,4.254,0.908
