Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,9.600,3.461,1.219,1.573,1.933,2.658,4.537,6.486,50.216,50.216,0.289
5,6.800,3.541,1.220,1.696,2.065,2.801,4.334,11.021,36.034,36.034,0.282
10,15.000,1.445,0.954,1.132,1.265,1.439,1.626,1.785,11.317,11.317,0.692
15,16.600,1.460,0.850,1.168,1.309,1.576,2.284,2.435,2.849,2.849,0.685
20,15.200,1.534,0.897,1.197,1.352,1.846,2.137,2.649,3.111,3.111,0.652
25,20.800,1.266,0.848,1.059,1.209,1.332,1.535,1.661,3.233,4.051,0.790
30,10.800,1.690,1.118,1.312,1.537,1.769,2.528,2.970,3.505,3.505,0.592
35,10.200,1.768,0.987,1.253,1.465,1.916,2.726,3.543,5.249,5.249,0.566
40,12.400,1.913,1.085,1.214,1.416,1.947,3.367,4.565,8.723,8.723,0.523
45,13.600,1.682,0.927,1.282,1.541,1.844,2.496,2.765,5.232,5.232,0.594
50,14.400,1.862,0.903,1.271,1.517,2.059,2.723,4.257,6.709,6.709,0.537
55,14.400,1.659,0.920,1.197,1.483,2.085,2.463,2.647,2.961,2.961,0.603
