Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,16.200,1.087,0.367,0.477,0.884,1.393,2.146,2.519,4.827,4.827,0.920
5,19.000,0.777,0.306,0.376,0.420,0.544,0.867,2.574,10.684,10.684,1.287
10,21.000,0.565,0.277,0.355,0.380,0.427,0.705,0.916,2.490,10.645,1.769
15,14.200,0.427,0.283,0.351,0.385,0.435,0.630,0.769,0.845,0.845,2.342
20,15.200,0.500,0.294,0.351,0.389,0.637,0.828,0.881,2.633,2.633,2.001
25,18.200,0.508,0.277,0.339,0.375,0.506,0.806,0.890,2.859,2.859,1.968
30,19.600,0.590,0.280,0.354,0.392,0.693,0.823,1.036,4.415,4.415,1.695
35,15.400,0.413,0.279,0.326,0.353,0.398,0.647,0.752,1.760,1.760,2.419
40,21.000,0.407,0.250,0.335,0.368,0.412,0.486,0.575,0.815,2.905,2.460
45,20.000,0.492,0.281,0.346,0.388,0.563,0.802,0.999,2.313,2.313,2.032
50,19.200,0.456,0.282,0.357,0.396,0.493,0.709,0.897,1.226,1.226,2.193
55,22.800,0.414,0.256,0.319,0.345,0.411,0.613,0.683,0.893,2.273,2.416
