Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,176.000,3.511,1.304,2.291,2.982,4.178,6.030,6.976,8.962,19.948,0.285
5,195.200,3.250,1.491,2.125,2.751,3.924,5.615,6.536,7.721,12.789,0.308
10,153.400,4.110,1.164,2.614,3.761,5.289,6.563,7.125,8.571,59.267,0.243
15,156.200,3.956,1.209,2.586,3.646,5.261,6.296,6.895,8.007,11.442,0.253
20,214.000,3.074,1.057,1.995,2.638,3.520,5.417,6.211,7.506,9.404,0.325
25,167.400,3.805,1.405,2.300,3.197,5.213,6.369,7.149,8.562,14.104,0.263
30,214.200,3.021,1.143,2.075,2.590,3.209,5.218,6.311,7.648,9.510,0.331
35,153.200,4.287,1.012,2.769,4.260,5.659,6.734,7.416,8.466,10.330,0.233
40,176.200,3.680,1.266,2.354,3.230,4.856,6.030,6.457,7.822,11.689,0.272
45,175.000,3.807,1.324,2.200,3.072,5.288,6.711,7.312,8.164,14.683,0.263
50,201.600,3.325,1.045,2.065,2.687,3.354,5.397,6.722,10.972,66.746,0.301
55,172.800,3.707,1.249,2.295,3.273,4.905,6.114,7.027,7.977,9.634,0.270
