Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,241.400,4.118,0.425,1.681,2.926,5.273,8.003,10.688,18.236,57.302,0.243
5,336.600,2.953,0.317,1.007,2.121,3.637,5.992,7.809,14.149,64.303,0.339
10,373.200,2.665,0.306,0.964,2.089,3.536,5.370,6.745,10.624,58.982,0.375
15,285.600,3.474,0.308,1.237,2.419,4.691,7.349,9.272,13.621,44.185,0.288
20,348.600,2.848,0.283,1.033,2.119,3.775,5.761,7.666,11.762,53.638,0.351
25,314.400,3.166,0.265,1.081,2.335,4.003,6.488,8.538,12.932,68.745,0.316
30,257.200,3.878,0.305,1.303,2.757,4.822,8.197,10.403,18.570,54.616,0.258
35,233.600,4.273,0.355,1.458,3.242,5.312,8.346,11.968,22.631,58.414,0.234
40,223.600,4.446,0.406,1.429,3.130,5.649,9.164,12.368,24.083,74.663,0.225
45,199.200,5.002,0.397,1.466,3.197,5.848,11.497,15.057,26.827,93.263,0.200
50,287.200,3.463,0.314,1.204,2.693,4.684,6.867,8.865,17.320,56.179,0.289
55,333.200,2.979,0.286,1.074,2.459,3.985,5.494,6.772,11.809,68.974,0.336
