Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,15.800,9.540,5.534,6.320,7.943,12.336,14.649,15.803,23.475,23.475,0.105
5,20.200,8.436,5.237,5.683,6.110,11.892,13.505,13.608,15.329,17.664,0.119
10,17.800,8.253,5.323,5.674,6.003,11.569,13.103,13.473,18.843,18.843,0.121
15,15.400,8.453,5.306,5.612,6.058,11.779,13.102,13.513,23.256,23.256,0.118
20,17.800,8.122,5.269,5.514,5.774,11.858,13.658,13.970,15.171,15.171,0.123
25,14.200,9.268,5.265,5.722,11.331,12.587,13.241,13.892,16.101,16.101,0.108
30,14.800,9.117,5.364,5.716,9.430,11.917,13.423,13.751,15.306,15.306,0.110
35,18.200,8.547,5.340,5.631,6.036,11.840,13.574,14.323,21.406,21.406,0.117
40,15.000,8.694,5.270,5.666,8.220,11.712,12.886,13.414,20.576,20.576,0.115
45,17.000,7.684,5.215,5.517,5.693,11.335,13.013,13.381,14.322,14.322,0.130
50,14.400,8.806,5.168,5.651,6.801,11.421,14.392,16.855,19.172,19.172,0.114
55,21.000,7.597,5.175,5.408,5.627,11.215,12.487,13.233,14.155,14.631,0.132
