Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,10.200,1.458,0.444,0.581,1.232,2.083,3.033,3.360,5.688,5.688,0.686
5,14.200,0.717,0.351,0.474,0.572,0.861,1.112,1.493,2.391,2.391,1.395
10,14.800,0.679,0.327,0.449,0.546,0.823,0.988,1.163,3.172,3.172,1.473
15,15.800,0.756,0.295,0.402,0.481,0.702,0.839,1.306,11.894,11.894,1.323
20,17.200,0.481,0.311,0.382,0.414,0.523,0.725,0.855,0.996,0.996,2.080
25,15.800,0.478,0.309,0.386,0.422,0.471,0.689,0.845,2.132,2.132,2.094
30,18.200,0.584,0.290,0.382,0.430,0.531,0.697,0.825,9.335,9.335,1.712
35,17.600,0.543,0.304,0.371,0.413,0.541,0.723,0.924,4.991,4.991,1.840
40,19.400,0.490,0.317,0.392,0.431,0.553,0.761,0.808,1.033,1.033,2.043
45,15.800,0.526,0.342,0.396,0.434,0.590,0.860,0.978,1.357,1.357,1.902
50,16.200,0.614,0.278,0.373,0.399,0.494,0.764,0.922,9.766,9.766,1.628
55,17.800,0.481,0.292,0.373,0.413,0.469,0.557,0.619,4.796,4.796,2.080
