Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,13.800,1.395,0.924,1.145,1.284,1.457,2.004,2.186,3.277,3.277,0.717
5,20.600,1.242,0.788,1.062,1.175,1.298,1.623,1.955,2.094,2.341,0.805
10,18.200,1.339,0.905,1.123,1.273,1.421,1.855,2.081,2.670,2.670,0.747
15,21.200,1.283,0.719,1.084,1.186,1.307,1.656,2.016,2.728,4.769,0.780
20,27.000,1.153,0.752,1.039,1.126,1.240,1.315,1.412,1.997,2.252,0.867
25,21.400,1.296,0.809,1.083,1.198,1.328,1.867,2.111,2.347,2.649,0.771
30,22.600,1.227,0.741,1.070,1.203,1.317,1.499,1.684,2.066,2.208,0.815
35,19.800,1.592,0.985,1.215,1.417,1.634,2.281,2.834,4.351,4.351,0.628
40,18.600,1.324,0.917,1.167,1.289,1.426,1.635,1.769,2.093,2.093,0.755
45,27.200,1.294,0.779,1.100,1.256,1.465,1.610,1.746,1.881,1.900,0.773
50,23.200,1.214,0.889,1.058,1.171,1.320,1.543,1.618,1.719,2.090,0.824
55,22.400,1.284,0.824,1.106,1.210,1.350,1.620,1.854,2.859,3.145,0.779
