Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,7.800,2.026,1.125,1.576,1.819,2.138,3.084,4.866,5.202,5.202,0.494
5,13.600,1.558,0.896,1.240,1.408,1.780,2.224,2.666,3.326,3.326,0.642
10,15.200,1.655,0.947,1.317,1.486,1.679,2.135,2.513,8.724,8.724,0.604
15,10.200,1.953,1.244,1.433,1.761,2.091,3.112,3.191,5.101,5.101,0.512
20,12.400,1.714,0.910,1.235,1.522,2.010,2.866,2.993,3.574,3.574,0.583
25,11.600,1.834,1.091,1.417,1.703,2.126,2.556,3.256,4.936,4.936,0.545
30,12.200,2.518,1.095,1.591,1.929,2.415,3.456,4.097,18.447,18.447,0.397
35,8.200,2.390,1.283,1.766,2.123,2.768,3.439,3.470,5.324,5.324,0.418
40,9.200,2.607,1.250,1.698,1.950,2.538,4.716,5.692,10.259,10.259,0.384
45,8.400,3.936,1.516,1.764,2.097,2.732,4.510,5.305,59.641,59.641,0.254
50,11.600,2.091,1.250,1.676,1.942,2.388,2.985,3.441,4.011,4.011,0.478
55,12.200,2.023,1.248,1.638,1.937,2.207,2.581,3.350,5.060,5.060,0.494
