Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,383.000,2.602,0.366,0.961,1.780,3.200,5.737,7.134,12.304,24.625,0.384
5,443.200,2.246,0.298,0.774,1.689,2.832,4.924,6.189,11.795,22.704,0.445
10,403.800,2.465,0.318,0.821,1.775,3.057,5.527,6.867,11.145,23.688,0.406
15,475.200,2.093,0.284,0.707,1.597,2.634,4.403,5.779,10.379,30.621,0.478
20,518.200,1.925,0.287,0.692,1.483,2.467,3.827,5.530,7.770,13.926,0.519
25,525.200,1.898,0.268,0.694,1.496,2.510,3.534,5.445,7.263,16.618,0.527
30,519.600,1.920,0.251,0.706,1.528,2.483,3.311,5.542,8.009,24.364,0.521
35,571.600,1.743,0.253,0.674,1.405,2.409,3.026,5.067,6.796,18.294,0.574
40,515.600,1.933,0.273,0.696,1.487,2.581,3.805,5.582,8.150,18.648,0.517
45,358.000,2.786,0.253,0.830,1.920,3.449,6.177,7.896,13.548,31.402,0.359
50,426.600,2.334,0.291,0.802,1.738,3.070,4.744,6.305,10.021,24.770,0.428
55,336.400,2.962,0.299,1.106,2.000,3.924,6.419,8.176,13.722,23.919,0.338
