Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,421.000,2.365,0.315,0.917,1.711,2.985,4.867,6.145,11.437,29.061,0.423
5,419.200,2.375,0.299,0.799,1.650,2.923,5.397,6.424,11.937,20.377,0.421
10,419.000,2.375,0.291,0.778,1.604,3.047,5.508,6.344,11.216,15.205,0.421
15,446.600,2.233,0.281,0.715,1.592,2.767,5.261,5.992,11.777,21.343,0.448
20,397.800,2.510,0.247,0.815,1.641,3.077,5.671,7.126,11.759,16.732,0.398
25,401.000,2.489,0.262,0.821,1.685,3.177,5.476,6.206,11.519,21.042,0.402
30,391.400,2.548,0.287,0.842,1.678,3.293,5.700,6.625,11.779,48.723,0.392
35,439.200,2.269,0.271,0.726,1.563,2.868,5.263,6.006,11.440,16.458,0.441
40,377.200,2.645,0.269,1.189,1.685,3.655,5.732,6.698,12.075,16.682,0.378
45,397.200,2.512,0.271,0.764,1.617,3.158,5.548,6.710,12.749,24.429,0.398
50,468.400,2.129,0.278,0.716,1.598,2.695,4.535,5.939,10.584,20.290,0.470
55,438.400,2.274,0.262,0.740,1.625,2.812,5.336,6.314,10.860,30.725,0.440
