Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,16.400,1.430,0.945,1.146,1.302,1.594,1.892,1.999,3.973,3.973,0.699
5,13.800,1.424,0.883,1.207,1.349,1.566,1.849,2.150,2.526,2.526,0.702
10,15.400,1.396,0.948,1.152,1.289,1.452,1.790,2.583,3.320,3.320,0.717
15,20.400,1.283,0.732,1.076,1.220,1.394,1.761,1.890,2.084,2.217,0.779
20,21.800,1.302,0.811,1.086,1.233,1.426,1.688,1.836,2.270,3.412,0.768
25,19.800,1.254,0.669,1.103,1.224,1.355,1.481,1.663,2.321,2.321,0.797
30,19.800,1.262,0.820,1.096,1.207,1.334,1.588,1.987,2.312,2.312,0.792
35,22.400,1.236,0.878,1.071,1.180,1.366,1.564,1.683,2.276,2.326,0.809
40,21.000,1.245,0.790,1.047,1.230,1.366,1.573,1.705,2.181,2.203,0.803
45,18.600,1.313,0.820,1.092,1.284,1.390,1.706,2.054,2.541,2.541,0.762
50,20.200,1.429,0.779,1.049,1.171,1.441,2.063,2.359,3.987,9.099,0.700
55,21.600,1.268,0.863,1.066,1.211,1.366,1.579,1.880,2.288,2.550,0.789
