Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,110.000,2.014,0.740,1.110,1.458,2.110,3.117,4.024,12.371,48.715,0.497
5,146.000,1.391,0.667,0.905,1.081,1.596,2.133,2.590,4.516,13.826,0.719
10,157.400,1.228,0.670,0.880,1.018,1.355,1.801,2.257,3.763,9.951,0.815
15,171.600,1.199,0.648,0.836,0.953,1.190,1.709,1.999,2.707,50.266,0.834
20,166.800,1.118,0.655,0.825,0.938,1.180,1.718,1.971,2.951,14.806,0.894
25,160.400,1.159,0.610,0.807,0.931,1.323,1.867,2.100,2.765,16.914,0.863
30,167.400,1.106,0.680,0.813,0.900,1.119,1.645,1.882,2.584,48.260,0.904
35,159.000,1.172,0.636,0.799,0.907,1.168,1.752,2.091,3.097,43.496,0.853
40,139.200,1.228,0.660,0.824,0.948,1.378,2.064,2.477,3.694,15.020,0.814
45,149.600,1.186,0.647,0.814,0.933,1.392,1.888,2.210,3.310,11.884,0.843
50,166.800,1.041,0.614,0.784,0.878,1.074,1.680,1.947,2.665,4.539,0.960
55,157.600,1.217,0.609,0.796,0.924,1.416,1.923,2.154,2.890,45.894,0.822
